latitude,longitude,date,county,state
37.472439,-99.769572,7/25/2008,Ford County,Kansas
37.472439,-99.769572,7/25/2008,Ford County,Kansas
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
34.862078,-96.904591,5/30/1990,Pontotoc County,Oklahoma
34.862078,-96.904591,5/30/1990,Pontotoc County,Oklahoma
34.862078,-96.904591,5/30/1990,Pontotoc County,Oklahoma
34.862078,-96.904591,5/30/1990,Pontotoc County,Oklahoma
34.862078,-96.904591,5/30/1990,Pontotoc County,Oklahoma
34.862078,-96.904591,5/30/1990,Pontotoc County,Oklahoma
34.862078,-96.904591,5/30/1990,Pontotoc County,Oklahoma
34.862078,-96.904591,5/30/1990,Pontotoc County,Oklahoma
34.862078,-96.904591,5/30/1990,Pontotoc County,Oklahoma
34.862078,-96.904591,5/30/1990,Pontotoc County,Oklahoma
34.862078,-96.904591,5/30/1990,Pontotoc County,Oklahoma
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
36.9025135,-117.258835,5/9/1999,Inyo County,California
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
45.3531455,-83.730836,1/11/2009,Presque Isle County,Michigan
45.3531455,-83.730836,1/11/2009,Presque Isle County,Michigan
45.3531455,-83.730836,1/11/2009,Presque Isle County,Michigan
45.3531455,-83.730836,1/11/2009,Presque Isle County,Michigan
45.3531455,-83.730836,1/11/2009,Presque Isle County,Michigan
45.3531455,-83.730836,1/11/2009,Presque Isle County,Michigan
45.3531455,-83.730836,1/11/2009,Presque Isle County,Michigan
35.01275,-87.979085,2/13/2006,Wayne County,Tennessee
35.01275,-87.979085,2/13/2006,Wayne County,Tennessee
35.01275,-87.979085,2/13/2006,Wayne County,Tennessee
35.01275,-87.979085,2/13/2006,Wayne County,Tennessee
35.01275,-87.979085,2/13/2006,Wayne County,Tennessee
35.01275,-87.979085,2/13/2006,Wayne County,Tennessee
35.01275,-87.979085,2/13/2006,Wayne County,Tennessee
35.01275,-87.979085,2/13/2006,Wayne County,Tennessee
35.01275,-87.979085,2/13/2006,Wayne County,Tennessee
35.01275,-87.979085,2/13/2006,Wayne County,Tennessee
35.01275,-87.979085,2/13/2006,Wayne County,Tennessee
35.01275,-87.979085,2/13/2006,Wayne County,Tennessee
35.01275,-87.979085,2/13/2006,Wayne County,Tennessee
35.01275,-87.979085,2/13/2006,Wayne County,Tennessee
35.01275,-87.979085,2/13/2006,Wayne County,Tennessee
44.3130645,-109.245695,7/6/1997,Park County,Wyoming
44.3130645,-109.245695,7/6/1997,Park County,Wyoming
44.3130645,-109.245695,7/6/1997,Park County,Wyoming
44.3130645,-109.245695,7/6/1997,Park County,Wyoming
44.3130645,-109.245695,7/6/1997,Park County,Wyoming
44.3130645,-109.245695,7/6/1997,Park County,Wyoming
44.3130645,-109.245695,7/6/1997,Park County,Wyoming
44.3130645,-109.245695,7/6/1997,Park County,Wyoming
44.3130645,-109.245695,7/6/1997,Park County,Wyoming
44.3130645,-109.245695,7/6/1997,Park County,Wyoming
41.565061,-77.918744,2/5/1987,Potter County,Pennsylvania
41.565061,-77.918744,2/5/1987,Potter County,Pennsylvania
41.565061,-77.918744,2/5/1987,Potter County,Pennsylvania
41.565061,-77.918744,2/5/1987,Potter County,Pennsylvania
41.565061,-77.918744,2/5/1987,Potter County,Pennsylvania
41.565061,-77.918744,2/5/1987,Potter County,Pennsylvania
41.565061,-77.918744,2/5/1987,Potter County,Pennsylvania
41.565061,-77.918744,2/5/1987,Potter County,Pennsylvania
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
44.08929,-118.577844,1/13/2004,Grant County,Oregon
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
46.7018425,-121.910052,7/1/1998,Lewis County,Washington
46.7018425,-121.910052,7/1/1998,Lewis County,Washington
46.7018425,-121.910052,7/1/1998,Lewis County,Washington
46.7018425,-121.910052,7/1/1998,Lewis County,Washington
46.7018425,-121.910052,7/1/1998,Lewis County,Washington
46.7018425,-121.910052,7/1/1998,Lewis County,Washington
46.7018425,-121.910052,7/1/1998,Lewis County,Washington
46.7018425,-121.910052,7/1/1998,Lewis County,Washington
46.7018425,-121.910052,7/1/1998,Lewis County,Washington
46.7018425,-121.910052,7/1/1998,Lewis County,Washington
46.7018425,-121.910052,7/1/1998,Lewis County,Washington
46.7018425,-121.910052,7/1/1998,Lewis County,Washington
28.492467,-96.454307,10/24/2010,Calhoun County,Texas
28.492467,-96.454307,10/24/2010,Calhoun County,Texas
28.492467,-96.454307,10/24/2010,Calhoun County,Texas
28.492467,-96.454307,10/24/2010,Calhoun County,Texas
28.492467,-96.454307,10/24/2010,Calhoun County,Texas
28.492467,-96.454307,10/24/2010,Calhoun County,Texas
28.492467,-96.454307,10/24/2010,Calhoun County,Texas
28.492467,-96.454307,10/24/2010,Calhoun County,Texas
28.492467,-96.454307,10/24/2010,Calhoun County,Texas
28.492467,-96.454307,10/24/2010,Calhoun County,Texas
28.492467,-96.454307,10/24/2010,Calhoun County,Texas
34.704963,-116.003689,5/20/2000,San Bernardino County,California
34.704963,-116.003689,5/20/2000,San Bernardino County,California
34.704963,-116.003689,5/20/2000,San Bernardino County,California
34.704963,-116.003689,5/20/2000,San Bernardino County,California
34.704963,-116.003689,5/20/2000,San Bernardino County,California
34.704963,-116.003689,5/20/2000,San Bernardino County,California
34.704963,-116.003689,5/20/2000,San Bernardino County,California
34.704963,-116.003689,5/20/2000,San Bernardino County,California
34.704963,-116.003689,5/20/2000,San Bernardino County,California
34.704963,-116.003689,5/20/2000,San Bernardino County,California
34.704963,-116.003689,5/20/2000,San Bernardino County,California
34.704963,-116.003689,5/20/2000,San Bernardino County,California
34.704963,-116.003689,5/20/2000,San Bernardino County,California
34.704963,-116.003689,5/20/2000,San Bernardino County,California
34.704963,-116.003689,5/20/2000,San Bernardino County,California
34.704963,-116.003689,5/20/2000,San Bernardino County,California
34.704963,-116.003689,5/20/2000,San Bernardino County,California
42.6544065,-87.06349,10/31/2014,Kenosha County,Wisconsin
42.6544065,-87.06349,10/31/2014,Kenosha County,Wisconsin
42.6544065,-87.06349,10/31/2014,Kenosha County,Wisconsin
42.6544065,-87.06349,10/31/2014,Kenosha County,Wisconsin
42.6544065,-87.06349,10/31/2014,Kenosha County,Wisconsin
42.6544065,-87.06349,10/31/2014,Kenosha County,Wisconsin
42.6544065,-87.06349,10/31/2014,Kenosha County,Wisconsin
42.6544065,-87.06349,10/31/2014,Kenosha County,Wisconsin
42.6544065,-87.06349,10/31/2014,Kenosha County,Wisconsin
42.6544065,-87.06349,10/31/2014,Kenosha County,Wisconsin
40.102675,-77.872207,10/5/2001,Huntingdon County,Pennsylvania
40.102675,-77.872207,10/5/2001,Huntingdon County,Pennsylvania
40.102675,-77.872207,10/5/2001,Huntingdon County,Pennsylvania
40.102675,-77.872207,10/5/2001,Huntingdon County,Pennsylvania
40.102675,-77.872207,10/5/2001,Huntingdon County,Pennsylvania
40.102675,-77.872207,10/5/2001,Huntingdon County,Pennsylvania
40.102675,-77.872207,10/5/2001,Huntingdon County,Pennsylvania
40.102675,-77.872207,10/5/2001,Huntingdon County,Pennsylvania
40.102675,-77.872207,10/5/2001,Huntingdon County,Pennsylvania
40.102675,-77.872207,10/5/2001,Huntingdon County,Pennsylvania
29.60249,-82.941929,8/7/2023,Gilchrist County,Florida
29.60249,-82.941929,8/7/2023,Gilchrist County,Florida
29.60249,-82.941929,8/7/2023,Gilchrist County,Florida
29.60249,-82.941929,8/7/2023,Gilchrist County,Florida
29.60249,-82.941929,8/7/2023,Gilchrist County,Florida
29.60249,-82.941929,8/7/2023,Gilchrist County,Florida
29.60249,-82.941929,8/7/2023,Gilchrist County,Florida
29.60249,-82.941929,8/7/2023,Gilchrist County,Florida
29.60249,-82.941929,8/7/2023,Gilchrist County,Florida
29.60249,-82.941929,8/7/2023,Gilchrist County,Florida
29.60249,-82.941929,8/7/2023,Gilchrist County,Florida
29.60249,-82.941929,8/7/2023,Gilchrist County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
30.099937,-85.640477,8/25/2020,Bay County,Florida
37.6998615,-88.913698,4/21/2006,Williamson County,Illinois
37.6998615,-88.913698,4/21/2006,Williamson County,Illinois
37.6998615,-88.913698,4/21/2006,Williamson County,Illinois
37.6998615,-88.913698,4/21/2006,Williamson County,Illinois
37.6998615,-88.913698,4/21/2006,Williamson County,Illinois
37.6998615,-88.913698,4/21/2006,Williamson County,Illinois
37.6998615,-88.913698,4/21/2006,Williamson County,Illinois
37.6998615,-88.913698,4/21/2006,Williamson County,Illinois
37.6998615,-88.913698,4/21/2006,Williamson County,Illinois
